Significant,-LOG10 p-value,l2fc,Protein IDs,Majority protein IDs,Protein names,Gene,4721,4945,4715,4718,4524,4722,4716,4717
+,2.25440496884028,-1.29100227355957,XP_020952791;XP_020952793;XP_020952790;XP_020952792,XP_020952791;XP_020952793;XP_020952790;XP_020952792,amyloid-like protein 1 isoform X2;amyloid-like protein 1 isoform X4;amyloid-like protein 1 isoform X1;amyloid-like protein 1 isoform X3,APLP1,27.145401,26.25084305,27.05102921,27.42326164,27.80020523,28.23589706,28.63554192,28.36289978
,0.198610712971032,-0.0297946929931641,XP_020953003;XP_020953005;REV__XP_020940720,XP_020953003;XP_020953005,transcription intermediary factor 1-beta isoform X1;transcription intermediary factor 1-beta isoform X3,TRIM28,29.64120293,29.67155075,29.8167305,29.67131615,29.7161541,29.81373787,29.77799988,29.61208725
,1.3760293374896,-0.250640392303467,XP_020953010,XP_020953010,EH domain-containing protein 4,EHD4,29.27712822,28.95115852,29.06594276,28.98413658,29.34485817,29.43061638,29.13567543,29.36977768
,0.955714233375279,-1.13591718673706,XP_020953075;XP_020953074,XP_020953075;XP_020953074,charged multivesicular body protein 2a;charged multivesicular body protein 2a,CHMP2A,23.864748,25.64457703,24.69777298,23.24054718,25.9345417,25.75054741,25.73391724,24.57230759
,0.677235535044343,-0.112960338592529,XP_020953078,XP_020953078,NEDD8-conjugating enzyme Ubc12,UBE2M,27.47359467,27.552742,27.46357346,27.62156677,27.55968666,27.85424232,27.55946732,27.58992195
,1.71073715981528,-0.275802135467529,XP_020953154;XP_020953153;XP_020953152;XP_020953151;XP_020953150;XP_020953149,XP_020953154;XP_020953153;XP_020953152;XP_020953151;XP_020953150;XP_020953149,guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1;guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1;guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1;guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit bet,GNB1,31.24569893,31.48308372,31.39667511,31.27719498,31.46767044,31.78631973,31.67252922,31.57934189
,1.99218400302829,-0.184329032897949,XP_020953198,XP_020953198,LOW QUALITY PROTEIN: SUMO-activating enzyme subunit 2,UBA2,27.29368782,27.34950638,27.50536728,27.42750359,27.6205883,27.56529045,27.59505463,27.53244781
,0.326433163946781,-0.695487976074219,XP_020953416;XP_020953415,XP_020953416;XP_020953415,neuronal growth regulator 1 isoform X2;neuronal growth regulator 1 isoform X1,NEGR1,26.22381592,24.14526558,26.37666702,23.73014832,26.25956154,26.52288818,24.05555725,26.41984177
+,1.42687419589107,-0.639506816864014,XP_020953515,XP_020953515,complement factor B isoform X1,CFB,29.27839279,28.75292778,28.71007347,29.01398277,29.32733917,29.99185944,29.15250397,29.84170151
,0.241757442971754,0.0882539749145508,XP_020953662;XP_020953683;XP_020953682;XP_020953675;XP_020953664;XP_020953666;XP_020953669;XP_020953673;XP_020953672;XP_020953677;NP_001230231;XP_020953678;XP_020953679;XP_020953680;XP_020953661;XP_020953674;XP_020953681;XP_020953671;XP_020953668;XP_020953667;XP_020953665;XP_020953663,XP_020953662;XP_020953683;XP_020953682;XP_020953675;XP_020953664;XP_020953666;XP_020953669;XP_020953673;XP_020953672;XP_020953677;NP_001230231;XP_020953678;XP_020953679;XP_020953680;XP_020953661;XP_020953674;XP_020953681;XP_020953671;XP_020953668;XP_020953667;XP_020953665;XP_020953663,gephyrin isoform X2;gephyrin isoform X21;gephyrin isoform X20;gephyrin isoform X14;gephyrin isoform X4;gephyrin isoform X6;gephyrin isoform X9;gephyrin isoform X12;gephyrin isoform X11;gephyrin isoform X15;gephyrin;gephyrin isoform X16;gephyrin isoform X17,GPHN,26.61974907,26.13439751,26.38329124,26.16186714,26.36763,26.33135414,25.95267105,26.29463387
,0.887036150414259,1.50754833221436,XP_020953684;XP_005656339,XP_020953684;XP_005656339,reticulocalbin-2 isoform X3;reticulocalbin-2 isoform X1,RCN2,26.77906418,23.36533165,26.45445633,26.74573517,24.83571815,24.32467461,24.43928146,23.71471977
,0.600754152341047,-0.0721573829650879,XP_020953697;XP_020953698;NP_001132943,XP_020953697;XP_020953698;NP_001132943,DNA-(apurinic or apyrimidinic site) lyase isoform X1;DNA-(apurinic or apyrimidinic site) lyase isoform X1;DNA-(apurinic or apyrimidinic site) lyase,APEX1,29.32909393,29.30336761,29.3929863,29.29513359,29.40813255,29.28751373,29.53934288,29.3742218
+,5.44246623072402,3.42054653167725,XP_020953997;XP_020953999;XP_020953996;XP_020953995;XP_020953994;XP_020953993;XP_020953992;XP_020953991;XP_020953990;XP_020953989;XP_020953988;XP_020953987;XP_020953986;XP_020953998,XP_020953997;XP_020953999;XP_020953996;XP_020953995;XP_020953994;XP_020953993;XP_020953992;XP_020953991;XP_020953990;XP_020953989;XP_020953988;XP_020953987;XP_020953986;XP_020953998,tenascin-X isoform X12;tenascin-X isoform X14;tenascin-X isoform X11;tenascin-X isoform X10;tenascin-X isoform X9;tenascin-X isoform X8;tenascin-X isoform X7;tenascin-X isoform X6;tenascin-X isoform X5;tenascin-X isoform X4;tenascin-X isoform X3;tenascin-X,TNXB,27.78394127,28.18442345,27.786623,28.05956268,24.64565277,24.86820602,24.62014008,23.9983654
+,2.37617563380964,1.05269908905029,XP_020954001;XP_020954003;XP_020954002;NP_001119573;NP_001041652,XP_020954001;XP_020954003;XP_020954002;NP_001119573;NP_001041652,protein delta homolog 1 isoform X1;protein delta homolog 1 isoform X3;protein delta homolog 1 isoform X2;protein delta homolog 1 isoform C2 precursor;protein delta homolog 1 isoform B precursor,DLK1,28.08390427,27.67182159,27.72715378,28.56982422,26.78618813,26.7507267,27.18518066,27.11981201
,1.52933685564375,0.21996545791626,XP_020954119;XP_020954118;XP_020954117,XP_020954119;XP_020954118;XP_020954117,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2;N(G),N(G)-dimethylarginine dimethylaminohydrolase 2;N(G),N(G)-dimethylarginine dimethylaminohydrolase 2",DDAH2,30.38710213,30.28217697,30.51596642,30.30040169,30.30214691,30.13025856,30.1427269,30.030653
,0.595492087390085,-0.196219444274902,XP_020954121;XP_020954120,XP_020954121;XP_020954120,chloride intracellular channel protein 1;chloride intracellular channel protein 1,CLIC1,30.3225975,30.21500397,30.70849419,30.24059105,30.69287109,30.25878525,30.70701408,30.61289406
,0.298925307562024,-0.0376815795898438,XP_020954305;XP_020954304,XP_020954305;XP_020954304,serine/arginine-rich splicing factor 3;serine/arginine-rich splicing factor 3,SRSF3,29.35640717,29.54533958,29.46017838,29.34093857,29.5232029,29.47096062,29.4365654,29.4228611
+,2.26675157739823,0.669363975524902,XP_020954515;XP_020954507;XP_020954502;XP_020954495;XP_020954492;XP_020954486;XP_020954555;XP_020954550;XP_020954545;XP_020954542;XP_020954537;XP_003480471;XP_020954525;XP_020954519;XP_020954504,XP_020954515;XP_020954507;XP_020954502;XP_020954495;XP_020954492;XP_020954486;XP_020954555;XP_020954550;XP_020954545;XP_020954542;XP_020954537;XP_003480471;XP_020954525;XP_020954519;XP_020954504,tight junction protein ZO-1 isoform X7;tight junction protein ZO-1 isoform X6;tight junction protein ZO-1 isoform X4;tight junction protein ZO-1 isoform X3;tight junction protein ZO-1 isoform X2;tight junction protein ZO-1 isoform X1;tight junction protein,TJP1,26.78793144,27.49197769,27.2624855,27.15199471,26.5926342,26.60893631,26.44297409,26.37238884
,0.397053751984155,0.251916408538818,XP_020954529,XP_020954529,elongation factor-like GTPase 1,EFL1,24.27866745,24.51815224,24.64196205,24.97233009,24.34540176,24.87839317,23.72452164,24.45512962
,0.699674618270248,-0.122231483459473,XP_020954540;XP_020954541,XP_020954540;XP_020954541,hepatoma-derived growth factor-related protein 3 isoform X1;hepatoma-derived growth factor-related protein 3 isoform X2,HDGFL3,28.4881897,28.48719215,28.64103127,28.50320816,28.52324104,28.51728249,28.79234505,28.77567863
,0.107244909452658,0.0273370742797852,XP_020954552;XP_020954551;XP_020954549;XP_020954548;XP_020954547;XP_020954546,XP_020954552;XP_020954551;XP_020954549;XP_020954548;XP_020954547;XP_020954546,AP-3 complex subunit beta-2;AP-3 complex subunit beta-2;AP-3 complex subunit beta-2;AP-3 complex subunit beta-2;AP-3 complex subunit beta-2;AP-3 complex subunit beta-2,AP3B2,26.51627541,26.55275536,26.40953636,26.53064919,26.22668457,26.6092186,26.59491348,26.46905136
,1.1994220376121,0.320162773132324,XP_020954563,XP_020954563,signal peptidase complex catalytic subunit SEC11A,SEC11A,26.95637512,27.00313759,26.52629662,26.89896774,26.75913429,26.56881714,26.41473961,26.36143494
,0.168149630505468,0.0217275619506836,XP_020954569;XP_020945330;XP_013852411,XP_020954569,ras GTPase-activating-like protein IQGAP1,IQGAP1,31.31910133,31.5194397,31.30867004,31.3997345,31.37792778,31.38838577,31.33798599,31.35573578
,0.794401504201063,0.771965503692627,XP_020954735,XP_020954735,CD276 antigen,CD276,24.00477982,25.22780609,25.26409721,25.26119423,23.8184166,24.07632637,25.22368813,23.55158424
,1.06562374048411,-0.207449436187744,XP_020954738;XP_020954737,XP_020954738;XP_020954737,neuroplastin isoform X2;neuroplastin isoform X1,NPTN,26.97026825,26.50960159,26.83917999,26.77152824,26.94111824,27.03160095,27.0271759,26.92048073
,0.250685791577917,0.303225040435791,XP_020954789;XP_020954806;XP_013848712,XP_020954789;XP_020954806;XP_013848712,prostaglandin reductase 3 isoform X1;prostaglandin reductase 3 isoform X2;prostaglandin reductase 3 isoform X2,ZADH2,25.27937508,25.19970322,25.43494987,25.37898254,25.16932297,23.64658546,25.29200363,25.97219849
,0.309302064381069,0.331717014312744,XP_020955150,XP_020955150,papilin,PAPLN,25.57374954,25.47694969,25.33395004,25.41812134,24.16355324,26.01209831,25.74478531,24.5554657
,2.45816845208847,0.25706672668457,XP_020955153,XP_020955153,LOW QUALITY PROTEIN: acyl-coenzyme A thioesterase 1-like,LOC110255331,29.28824043,29.35709953,29.47520065,29.23388672,29.05488777,29.10868835,29.11755943,29.04502487
,0.113531350502966,-0.0451779365539551,XP_020955214,XP_020955214,SNW domain-containing protein 1,SNW1,25.39345741,25.38544846,25.80294418,25.47265053,25.42918015,25.51102066,25.88259697,25.41241455
,0.0628311325423146,0.0787057876586914,XP_020955243;XP_020955244,XP_020955243;XP_020955244,protein sel-1 homolog 1 isoform X1;protein sel-1 homolog 1 isoform X2,SEL1L,26.12652206,25.86947823,24.70374107,25.92474556,25.79496193,25.37384796,26.29045677,24.85039711
+,2.13904289126929,1.2066502571106,XP_020955281;XP_020955280,XP_020955281;XP_020955280,thyroid receptor-interacting protein 11 isoform X2;thyroid receptor-interacting protein 11 isoform X1,TRIP11,26.46766853,26.35598755,26.6798954,26.04695511,25.08426476,24.44747162,25.61313057,25.57903862
,0.825012757938359,-2.40234470367432,XP_020955329,XP_020955329,LOW QUALITY PROTEIN: serpin A3-8,LOC106504547,26.89966011,26.70635605,24.13484764,23.34995079,28.4918251,28.44343948,24.31653786,29.44839096
+,1.22046767370942,-0.790941715240479,XP_020955331,XP_020955331,LOW QUALITY PROTEIN: serpin A3-8,LOC106504545,30.1940155,28.93041229,29.64130783,29.87932205,30.30856133,31.04087639,30.03787041,30.42151642
,0.182748939955633,0.828800201416016,XP_020955348,XP_020955348,HHIP-like protein 1,HHIPL1,27.9049511,28.78131676,28.99897575,23.33891869,28.68294525,24.26511192,24.53770447,28.22319984
,0.948516767310808,1.19809722900391,XP_020955407;XP_020955408,XP_020955407;XP_020955408,"GDP-mannose 4,6 dehydratase isoform X1;GDP-mannose 4,6 dehydratase isoform X2",GMDS,26.74381065,27.17816734,26.79983521,26.80094719,26.08496857,23.81299973,26.15385056,26.67855263
,0.655863183499943,-0.652333736419678,XP_020955511;XP_020955509;XP_020955508;XP_020955506;XP_020954094;XP_020954087;XP_020945589;XP_005665718,XP_020955511;XP_020955509;XP_020955508;XP_020955506;XP_020954094;XP_020954087;XP_020945589;XP_005665718,LOW QUALITY PROTEIN: uncharacterized protein LOC100525821;histone H4;histone H4;histone H4;histone H4;histone H4;histone H4;LOW QUALITY PROTEIN: histone H4,LOC100525821,31.69585991,33.22948837,32.28623199,31.66593933,32.85881042,32.10264969,32.9210701,33.60432434
+,2.27429156815098,0.311678886413574,XP_020955529,XP_020955529,protein ERGIC-53,LMAN1,30.38381004,30.33979225,30.19565964,30.4408493,29.99913788,30.09936333,29.89671707,30.11817741
+,4.66443013731817,1.37518787384033,XP_020955548;XP_020955547;XP_020955546;XP_020955544;XP_020955552;XP_020955551;XP_020955549;XP_020955545,XP_020955548;XP_020955547;XP_020955546;XP_020955544;XP_020955552;XP_020955551;XP_020955549;XP_020955545,striatin-3 isoform X5;striatin-3 isoform X4;striatin-3 isoform X3;striatin-3 isoform X1;striatin-3 isoform X7;striatin-3 isoform X7;striatin-3 isoform X6;striatin-3 isoform X2,STRN3,25.60566139,25.67276573,25.51309967,25.51198578,24.18614006,24.50541687,23.99369049,24.11751366
+,3.13446016520085,0.391181468963623,XP_020955562;XP_020955561;XP_020955559;XP_020955558;XP_020955565;XP_020955564;XP_020955563,XP_020955562;XP_020955561;XP_020955559;XP_020955558;XP_020955565;XP_020955564;XP_020955563,sec1 family domain-containing protein 1 isoform X4;sec1 family domain-containing protein 1 isoform X3;sec1 family domain-containing protein 1 isoform X2;sec1 family domain-containing protein 1 isoform X1;sec1 family domain-containing protein 1 isoform X7;s,SCFD1,29.10181999,29.35946846,29.27814865,29.23413849,28.76717758,28.8965168,28.89660263,28.8485527
,0.386003780011938,0.280228614807129,XP_020955568,XP_020955568,LOW QUALITY PROTEIN: cell death regulator Aven,AVEN,25.2292366,25.89474297,26.11963272,25.33616447,25.81215668,25.67263031,24.7972393,25.17683601
,1.28280534777617,0.21433162689209,XP_020955776;XP_020955774;XP_020955773;XP_020955778;XP_020955777,XP_020955776;XP_020955774;XP_020955773;XP_020955778;XP_020955777,ribosyldihydronicotinamide dehydrogenase;ribosyldihydronicotinamide dehydrogenase;ribosyldihydronicotinamide dehydrogenase;ribosyldihydronicotinamide dehydrogenase;ribosyldihydronicotinamide dehydrogenase,NQO2,27.85863495,27.79761124,27.76306534,27.98239708,27.85453987,27.53452682,27.60653687,27.54877853
,0.37181117545384,0.0657405853271484,XP_020955779;XP_020955656,XP_020955779,tubulin beta-2A chain,LOC100624785,32.49755096,32.55254364,32.67307663,32.53869247,32.3127594,32.58105087,32.49538422,32.60970688
+,1.60209411257568,-0.435691833496094,XP_020955785;XP_020955783,XP_020955785;XP_020955783,serine/threonine-protein kinase PRP4 homolog isoform X2;serine/threonine-protein kinase PRP4 homolog isoform X1,PRPF4B,24.36919594,24.07455444,24.32262993,23.87010193,24.45487976,24.63028717,24.83494377,24.45913887
,0.384891561309398,0.424976348876953,XP_020955816;XP_020955813;XP_020955811;XP_020955809;XP_020955807;XP_020955804;XP_020955803;XP_020955815;XP_020955814;XP_020955812;XP_020955810;XP_020955808;XP_020955806,XP_020955816;XP_020955813;XP_020955811;XP_020955809;XP_020955807;XP_020955804;XP_020955803;XP_020955815;XP_020955814;XP_020955812;XP_020955810;XP_020955808;XP_020955806,cancer-associated gene 1 protein isoform X12;cancer-associated gene 1 protein isoform X9;cancer-associated gene 1 protein isoform X7;cancer-associated gene 1 protein isoform X5;cancer-associated gene 1 protein isoform X3;cancer-associated gene 1 protein is,CAGE1,23.80149841,24.61717224,24.7957058,24.74355316,22.79978371,24.44242287,24.57348442,24.44233322
+,3.8095169953523,0.775546550750732,XP_020955819,XP_020955819,thioredoxin domain-containing protein 5,TXNDC5,30.61719322,30.9061985,30.76303482,30.71546745,30.08271217,30.10861397,29.84303474,29.86534691
,0.745498834174779,0.142259120941162,XP_020955928;XP_020955927;XP_020955926;NP_001107755,XP_020955928;XP_020955927;XP_020955926;NP_001107755,aminoacyl tRNA synthase complex-interacting multifunctional protein 1 isoform X1;aminoacyl tRNA synthase complex-interacting multifunctional protein 1 isoform X1;aminoacyl tRNA synthase complex-interacting multifunctional protein 1 isoform X1;aminoacyl tRN,AIMP1,28.51600456,28.35005379,28.40839577,28.42270088,28.33892059,28.4624424,28.04676819,28.27998734
+,2.8048350044467,0.333595275878906,XP_020956195,XP_020956195,LOW QUALITY PROTEIN: signal recognition particle subunit SRP72,SRP72,28.8944931,29.06296158,29.13016129,28.96722031,28.60233116,28.67539406,28.75945091,28.68327904
,0.277627942920082,-0.0339455604553223,XP_020956298;XP_020956297;XP_020956296;XP_020956295;XP_020956299;XP_020956300,XP_020956298;XP_020956297;XP_020956296;XP_020956295;XP_020956299,lipopolysaccharide-responsive and beige-like anchor protein isoform X2;lipopolysaccharide-responsive and beige-like anchor protein isoform X2;lipopolysaccharide-responsive and beige-like anchor protein isoform X1;lipopolysaccharide-responsive and beige-lik,LRBA,28.68404961,28.50263786,28.64185905,28.61052132,28.59864426,28.57686615,28.69968605,28.69965363
,0.767434768593988,-0.816179275512695,XP_020956362,XP_020956362,LOW QUALITY PROTEIN: ankyrin-2,ANK2,25.07742882,25.72106361,23.98754501,25.52540016,25.53356171,25.54492378,26.9550457,25.54262352
+,2.73058596211962,0.748031139373779,XP_020956467,XP_020956467,LOW QUALITY PROTEIN: wolframin,WFS1,28.99283218,29.11627007,28.56361771,28.67566299,28.0164299,27.97152901,28.19737053,28.17092896
,0.182471201598007,0.175741195678711,XP_020956520,XP_020956520,spondin-2,SPON2,25.93586731,25.41902351,25.53759575,25.52536964,24.55990982,26.06702042,25.9654541,25.1225071
,0.854558828643732,0.10047721862793,XP_020956533;XP_020956532;XP_020956531;XP_020956530;XP_020956529;XP_020956528;XP_020956527;XP_020956526;XP_020956525;XP_020956523;XP_020956522;XP_020956534,XP_020956533;XP_020956532;XP_020956531;XP_020956530;XP_020956529;XP_020956528;XP_020956527;XP_020956526;XP_020956525;XP_020956523;XP_020956522;XP_020956534,C-terminal-binding protein 1 isoform X5;C-terminal-binding protein 1 isoform X4;C-terminal-binding protein 1 isoform X4;C-terminal-binding protein 1 isoform X3;C-terminal-binding protein 1 isoform X3;C-terminal-binding protein 1 isoform X3;C-terminal-bindi,CTBP1,28.51525307,28.46400261,28.48320007,28.5100174,28.35464287,28.4438343,28.52017021,28.25191689
,0.0358984314072139,-0.0242099761962891,XP_020956608,XP_020956608,carboxypeptidase Z,CPZ,26.70780373,26.59149361,26.24365234,26.90724373,27.06794548,26.59733009,26.71960258,26.16215515
,0.680839568693295,-0.154224872589111,XP_020956643;XP_020956642;XP_013852013;XP_020944687;XP_001925286,XP_020956643;XP_020956642,dihydropyrimidinase-related protein 1 isoform X2;dihydropyrimidinase-related protein 1 isoform X1,CRMP1,29.45607185,29.47450447,29.64696503,29.68085098,29.47807693,29.66737747,29.87729073,29.85254669
